,Model,Accuracy,Balanced Accuracy,ROC AUC,F1 Score,Time Taken,n_PCA,Fator_balanc,Normalizacao
207,ExtraTreeClassifier,0.6873727087576375,0.601548812850802,0.601548812850802,0.6873099558556962,0.031999826431274414,5,0.37,NAO
208,BernoulliNB,0.7223353699932111,0.6013756135365539,0.6013756135365539,0.7062573350425283,0.028996706008911133,5,0.37,NAO
209,RidgeClassifier,0.754582484725051,0.600951128437566,0.6009511284375662,0.7197039887796626,0.034998416900634766,5,0.37,NAO
210,DecisionTreeClassifier,0.6771894093686355,0.6006064911580282,0.6006064911580282,0.6807605013567274,0.08099770545959473,5,0.37,NAO
211,NuSVC,0.7593346911065852,0.5977818745449848,0.5977818745449848,0.7192815244706317,3.5242230892181396,5,0.37,NAO
212,SVC,0.7596741344195519,0.5952067823677227,0.5952067823677227,0.7176421946109962,3.2590012550354004,5,0.37,NAO
213,RidgeClassifierCV,0.7494908350305499,0.587447453089406,0.587447453089406,0.7093114144959033,0.02899909019470215,5,0.37,NAO
214,CalibratedClassifierCV,0.7525458248472505,0.5867276484817172,0.5867276484817172,0.7096918507935361,1.8780019283294678,5,0.37,NAO
215,SGDClassifier,0.7311608961303462,0.5119671919400672,0.5119671919400672,0.6362590401086174,0.04499983787536621,5,0.37,NAO
216,DummyClassifier,0.6126951799049559,0.5076213569432376,0.5076213569432375,0.613081259539202,0.01800060272216797,5,0.37,NAO
217,NearestCentroid,0.7135098438560761,0.7148440619055447,0.7148440619055447,0.727766609969144,0.021012306213378906,7,0.37,SIM
218,PassiveAggressiveClassifier,0.7308214528173795,0.6480754327047274,0.6480754327047276,0.7282659048761265,0.029999732971191406,7,0.37,SIM
219,QuadraticDiscriminantAnalysis,0.7488119484046164,0.6343016838496043,0.6343016838496044,0.7339392559718991,0.02339029312133789,7,0.37,SIM
220,AdaBoostClassifier,0.7515274949083504,0.626532960710176,0.626532960710176,0.7319797977888163,0.5679976940155029,7,0.37,SIM
221,LabelSpreading,0.7420230821452818,0.6252524600173787,0.6252524600173787,0.7265790507989812,6.207995176315308,7,0.37,SIM
222,LGBMClassifier,0.7566191446028513,0.625199619548625,0.625199619548625,0.7338297090416749,0.22500371932983398,7,0.37,SIM
223,XGBClassifier,0.7477936184657162,0.6247839411944295,0.6247839411944294,0.7293237788261975,0.9320254325866699,7,0.37,SIM
224,LinearDiscriminantAnalysis,0.751866938221317,0.6243588689791222,0.6243588689791222,0.7311416791292714,0.04500246047973633,7,0.37,SIM
225,SGDClassifier,0.751866938221317,0.6227548671942885,0.6227548671942886,0.7303841392557187,0.04301643371582031,7,0.37,SIM
226,RandomForestClassifier,0.7549219280380176,0.6224360630328081,0.6224360630328081,0.731678823631514,1.7719860076904297,7,0.37,SIM
227,LabelPropagation,0.7379497623896809,0.6220685282168104,0.6220685282168104,0.7231149652434085,3.834996223449707,7,0.37,SIM
228,KNeighborsClassifier,0.7372708757637475,0.6208027054320002,0.6208027054320001,0.7222280160642375,0.2010054588317871,7,0.37,SIM
229,LogisticRegression,0.7528852681602173,0.619841596017003,0.6198415960170028,0.729449007761416,0.032000064849853516,7,0.37,SIM
230,ExtraTreesClassifier,0.754582484725051,0.619798149409361,0.619798149409361,0.7302088987984826,0.9030008316040039,7,0.37,SIM
231,LinearSVC,0.7562797012898846,0.6157446983396351,0.615744698339635,0.7288614254918625,0.4285130500793457,7,0.37,SIM
232,GaussianNB,0.7447386286490156,0.6154787346469083,0.6154787346469083,0.7235144772749224,0.025000572204589844,7,0.37,SIM
233,RidgeClassifier,0.7593346911065852,0.6130198915009042,0.6130198915009042,0.7286456605262205,0.026982545852661133,7,0.37,SIM
234,RidgeClassifierCV,0.7572980312287848,0.6092224231464738,0.6092224231464738,0.7256586155227167,0.027680158615112305,7,0.37,SIM
235,BernoulliNB,0.7494908350305499,0.6087004767384514,0.6087004767384515,0.7221819325446174,0.026005029678344727,7,0.37,SIM
236,DecisionTreeClassifier,0.693143245078072,0.6058922993823537,0.6058922993823536,0.6921408481828129,0.10298919677734375,7,0.37,SIM
237,CalibratedClassifierCV,0.7603530210454854,0.6052946149691176,0.6052946149691177,0.724458553260411,2.211777687072754,7,0.37,SIM
238,BaggingClassifier,0.7352342158859471,0.6005642187830253,0.6005642187830252,0.7117992726336655,0.5570285320281982,7,0.37,SIM
239,SVC,0.7610319076714189,0.595733425706301,0.5957334257063008,0.718409023853042,3.1379833221435547,7,0.37,SIM
240,ExtraTreeClassifier,0.6775288526816021,0.5944223949648905,0.5944223949648905,0.6791610448942759,0.027997493743896484,7,0.37,SIM
241,NuSVC,0.7600135777325187,0.5938346915290857,0.5938346915290856,0.7167889353594687,2.9959864616394043,7,0.37,SIM
242,DummyClassifier,0.6126951799049559,0.5076213569432376,0.5076213569432375,0.613081259539202,0.027001619338989258,7,0.37,SIM
243,Perceptron,0.7080787508486083,0.49820224982973627,0.49820224982973627,0.6256644474790543,0.02498340606689453,7,0.37,SIM
244,NearestCentroid,0.7090970807875084,0.714636222728447,0.7146362227284468,0.7240249463520579,0.021999835968017578,7,0.37,NAO
245,PassiveAggressiveClassifier,0.7281059063136456,0.6827111857401189,0.6827111857401189,0.7348027604528555,0.03099799156188965,7,0.37,NAO
246,QuadraticDiscriminantAnalysis,0.7423625254582484,0.6487423968436626,0.6487423968436626,0.7355967935391484,0.024109363555908203,7,0.37,NAO
247,LinearDiscriminantAnalysis,0.7586558044806517,0.6334080928113478,0.6334080928113478,0.7386798671557886,0.03700065612792969,7,0.37,NAO
248,XGBClassifier,0.751866938221317,0.6283688734412062,0.6283688734412061,0.7329809596083139,0.8349978923797607,7,0.37,NAO
249,LGBMClassifier,0.7535641547861507,0.6259194241563139,0.6259194241563139,0.7326999968425589,0.22999835014343262,7,0.37,NAO
250,LogisticRegression,0.7556008146639511,0.6237018858176182,0.6237018858176182,0.7326182546925203,0.03391313552856445,7,0.37,NAO
251,AdaBoostClassifier,0.7522063815342838,0.6205807754632349,0.6205807754632348,0.7294962850759533,0.6160001754760742,7,0.37,NAO
252,RandomForestClassifier,0.7508486082824168,0.6196531316784482,0.6196531316784482,0.7284065382600933,2.03100323677063,7,0.37,NAO
253,Perceptron,0.7202987101154107,0.6176281674925437,0.6176281674925436,0.7118532588808387,0.02701735496520996,7,0.37,NAO
254,GaussianNB,0.7427019687712152,0.6164932716469786,0.6164932716469788,0.7230249453534878,0.037004709243774414,7,0.37,NAO
255,ExtraTreesClassifier,0.7525458248472505,0.6151986801625138,0.6151986801625138,0.7269407625670183,0.929999828338623,7,0.37,NAO
256,LinearSVC,0.7566191446028513,0.6135706066085813,0.6135706066085813,0.7278296158229497,0.4530034065246582,7,0.37,NAO
257,RidgeClassifier,0.7589952477936185,0.6127879805547075,0.6127879805547075,0.7283763884516954,0.03100299835205078,7,0.37,NAO
258,BaggingClassifier,0.7440597420230821,0.6126089100772645,0.6126089100772645,0.721802418100304,0.6710038185119629,7,0.37,NAO
259,KNeighborsClassifier,0.7311608961303462,0.6110143021535426,0.6110143021535427,0.7148893439200719,0.25499463081359863,7,0.37,NAO
260,BernoulliNB,0.7362525458248472,0.608878960099575,0.6088789600995749,0.7163691618515007,0.029018878936767578,7,0.37,NAO
261,LabelPropagation,0.7067209775967414,0.6071487283060519,0.6071487283060519,0.7004284646344691,3.7109837532043457,7,0.37,NAO
262,LabelSpreading,0.709775967413442,0.6064289236983631,0.6064289236983631,0.7018536028893191,6.074000358581543,7,0.37,NAO
263,RidgeClassifierCV,0.7596741344195519,0.6012217890608488,0.6012217890608488,0.7216469243427103,0.032996177673339844,7,0.37,NAO
264,SVC,0.7617107942973523,0.6006082525069867,0.6006082525069867,0.7219205986081906,3.172999858856201,7,0.37,NAO
265,NuSVC,0.7610319076714189,0.5997434301683849,0.5997434301683849,0.7211283496013763,3.4010000228881836,7,0.37,NAO
266,ExtraTreeClassifier,0.6768499660556687,0.5943595735187055,0.5943595735187055,0.6787286744667973,0.026995182037353516,7,0.37,NAO
267,CalibratedClassifierCV,0.7559402579769179,0.5910517601747258,0.5910517601747257,0.7136741299321709,1.6079785823822021,7,0.37,NAO
268,DecisionTreeClassifier,0.6717583163611677,0.5880739062022968,0.5880739062022968,0.6737279974846794,0.09999346733093262,7,0.37,NAO
269,DummyClassifier,0.6126951799049559,0.5076213569432376,0.5076213569432375,0.613081259539202,0.023005962371826172,7,0.37,NAO
270,SGDClassifier,0.7321792260692465,0.5034399145158639,0.5034399145158639,0.6236604186197494,0.04399585723876953,7,0.37,NAO
271,NearestCentroid,0.7145281737949762,0.7159407951903431,0.7159407951903431,0.7287167592891154,0.02198314666748047,9,0.37,SIM
272,Perceptron,0.6575016972165648,0.6440977196402151,0.6440977196402151,0.6746080655186296,0.02900242805480957,9,0.37,SIM
273,LGBMClassifier,0.7630685675492193,0.6356209342194875,0.6356209342194875,0.7419126360732768,0.2709994316101074,9,0.37,SIM
274,QuadraticDiscriminantAnalysis,0.7477936184657162,0.6356109532420563,0.6356109532420562,0.7339202073768201,0.026348114013671875,9,0.37,SIM
275,XGBClassifier,0.7505091649694501,0.6266392287640027,0.6266392287640027,0.7315198431082226,1.1069996356964111,9,0.37,SIM
276,LinearDiscriminantAnalysis,0.7535641547861507,0.6263204246025222,0.6263204246025224,0.7328872982885616,0.04299807548522949,9,0.37,SIM
277,RandomForestClassifier,0.756958587915818,0.6242285291561964,0.6242285291561964,0.7335160342725133,2.468998908996582,9,0.37,SIM
278,GaussianNB,0.7464358452138493,0.6218512951786008,0.6218512951786008,0.7273201594634118,0.03699851036071777,9,0.37,SIM
279,AdaBoostClassifier,0.7460964019008826,0.620416382893779,0.620416382893779,0.7264939008468886,0.6730163097381592,9,0.37,SIM
280,LogisticRegression,0.7515274949083504,0.6189139522322162,0.6189139522322162,0.7283604851300176,0.037016868591308594,9,0.37,SIM
281,ExtraTreesClassifier,0.7539035980991174,0.6181313261783424,0.6181313261783424,0.7290557487517849,1.0589873790740967,9,0.37,SIM
282,LinearSVC,0.7566191446028513,0.6151746083934149,0.6151746083934149,0.7287015522390621,0.4790318012237549,9,0.37,SIM
283,KNeighborsClassifier,0.7376103190767141,0.6138166083464456,0.6138166083464457,0.7193214924933997,0.3470010757446289,9,0.37,SIM
284,BernoulliNB,0.7515274949083504,0.6137009464315071,0.613700946431507,0.725712515939608,0.026999711990356445,9,0.37,SIM
285,RidgeClassifier,0.7589952477936185,0.6123869801084991,0.6123869801084991,0.7281492337956232,0.02899956703186035,9,0.37,SIM
286,RidgeClassifierCV,0.7603530210454854,0.6121116225546606,0.6121116225546607,0.728536828995087,0.029999732971191406,9,0.37,SIM
287,BaggingClassifier,0.7399864222674813,0.6074199760456541,0.6074199760456541,0.7173748703777624,0.7319996356964111,9,0.37,SIM
288,DecisionTreeClassifier,0.6894093686354379,0.6033412789741903,0.6033412789741903,0.6890962324881276,0.12998294830322266,9,0.37,SIM
289,CalibratedClassifierCV,0.7566191446028513,0.5959265869754116,0.5959265869754116,0.7171858991697834,2.37046217918396,9,0.37,SIM
290,LabelPropagation,0.6951799049558723,0.5932487494422395,0.5932487494422395,0.6889405642128469,4.445999622344971,9,0.37,SIM
291,LabelSpreading,0.6992532247114732,0.5928236772269322,0.5928236772269322,0.6909652498076835,6.52251124382019,9,0.37,SIM
292,NuSVC,0.758316361167685,0.5922741363518941,0.5922741363518941,0.7152091263968267,3.346001148223877,9,0.37,SIM
293,SVC,0.7566191446028513,0.5887085789436604,0.5887085789436602,0.7122106073725433,3.136997699737549,9,0.37,SIM
294,ExtraTreeClassifier,0.675152749490835,0.585982010755971,0.5859820107559709,0.6750875437067333,0.031012535095214844,9,0.37,SIM
295,SGDClassifier,0.7488119484046164,0.5817706253963035,0.5817706253963035,0.7051679656522262,0.05500292778015137,9,0.37,SIM
296,PassiveAggressiveClassifier,0.6405295315682281,0.5563120875507855,0.5563120875507855,0.6452499009969952,0.029998779296875,9,0.37,SIM
297,DummyClassifier,0.6126951799049559,0.5076213569432376,0.5076213569432375,0.613081259539202,0.025003671646118164,9,0.37,SIM
298,NearestCentroid,0.7118126272912424,0.7148875085131866,0.7148875085131865,0.7263430035090507,0.021001100540161133,9,0.37,NAO
299,QuadraticDiscriminantAnalysis,0.7372708757637475,0.6420557290810456,0.6420557290810456,0.7303035563326151,0.024997234344482422,9,0.37,NAO
300,LinearDiscriminantAnalysis,0.7572980312287848,0.6308764472417275,0.6308764472417275,0.7368423252128077,0.04001808166503906,9,0.37,NAO
301,LGBMClassifier,0.7562797012898846,0.6297797139569292,0.6297797139569292,0.7358306889410292,0.27300357818603516,9,0.37,NAO
302,LogisticRegression,0.756958587915818,0.623827528709988,0.623827528709988,0.7333184909816212,0.0368344783782959,9,0.37,NAO
303,GaussianNB,0.7427019687712152,0.6188992743242291,0.6188992743242291,0.724133884409572,0.029029369354248047,9,0.37,NAO
304,AdaBoostClassifier,0.751866938221317,0.6179428618397877,0.6179428618397876,0.728033793133648,0.6760029792785645,9,0.37,NAO
305,XGBClassifier,0.7427019687712152,0.6176962729856039,0.6176962729856039,0.7235828922396369,1.1019997596740723,9,0.37,NAO
306,LinearSVC,0.7566191446028513,0.6151746083934149,0.6151746083934149,0.7287015522390621,0.5383679866790771,9,0.37,NAO
307,RandomForestClassifier,0.7464358452138493,0.6098212817923487,0.6098212817923486,0.7214614513798404,2.5480072498321533,9,0.37,NAO
308,RidgeClassifier,0.7552613713509844,0.6086329583617106,0.6086329583617106,0.7245123069407067,0.03800177574157715,9,0.37,NAO
309,ExtraTreesClassifier,0.7498302783435167,0.6085313872384397,0.6085313872384397,0.7222331324040243,1.027014970779419,9,0.37,NAO
310,RidgeClassifierCV,0.7606924643584522,0.6063285268077312,0.6063285268077312,0.7252203005268011,0.03299736976623535,9,0.37,NAO
311,DecisionTreeClassifier,0.6826205023761032,0.603515065404758,0.6035150654047581,0.6849947972599371,0.13399791717529297,9,0.37,NAO
312,BernoulliNB,0.7284453496266123,0.6015400061060098,0.6015400061060098,0.7092320760881019,0.029997587203979492,9,0.37,NAO
313,PassiveAggressiveClassifier,0.6710794297352343,0.5996400976961556,0.5996400976961556,0.6765963527082981,0.035001516342163086,9,0.37,NAO
314,KNeighborsClassifier,0.725050916496945,0.5984188957516263,0.5984188957516263,0.7061740888212413,0.4029831886291504,9,0.37,NAO
315,ExtraTreeClassifier,0.6782077393075356,0.5948862168572837,0.5948862168572837,0.6797146246612548,0.03000187873840332,9,0.37,NAO
316,CalibratedClassifierCV,0.7566191446028513,0.5931195838519527,0.5931195838519527,0.7152977266515392,1.7429990768432617,9,0.37,NAO
317,BaggingClassifier,0.7372708757637475,0.5923316737512035,0.5923316737512035,0.7081739150597937,0.6999986171722412,9,0.37,NAO
318,SVC,0.7532247114731839,0.5871914703741106,0.5871914703741105,0.7102062773639544,3.3700156211853027,9,0.37,NAO
319,NuSVC,0.751866938221317,0.5862638265893239,0.5862638265893239,0.7091777296749415,3.4719834327697754,9,0.37,NAO
320,LabelPropagation,0.6822810590631364,0.5828321317019328,0.5828321317019328,0.6780445079260145,3.8685154914855957,9,0.37,NAO
321,LabelSpreading,0.6819416157501698,0.5821992203095278,0.5821992203095278,0.6776272596475071,6.468998193740845,9,0.37,NAO
322,Perceptron,0.6921249151391717,0.5763245344167587,0.5763245344167586,0.6805489064112618,0.03300118446350098,9,0.37,NAO
323,SGDClassifier,0.7443991853360489,0.5406607407059487,0.5406607407059487,0.6681539792837113,0.06499886512756348,9,0.37,NAO
324,DummyClassifier,0.6126951799049559,0.5076213569432376,0.5076213569432375,0.613081259539202,0.025000333786010742,9,0.37,NAO
325,NearestCentroid,0.7104548540393755,0.7123558629435665,0.7123558629435663,0.7249856959286158,0.27112627029418945,11,0.37,SIM
326,QuadraticDiscriminantAnalysis,0.7379497623896809,0.6413165496348137,0.6413165496348137,0.7304535894222388,0.04800152778625488,11,0.37,SIM
327,LinearDiscriminantAnalysis,0.756958587915818,0.6326495385265729,0.6326495385265728,0.7374786338962456,0.049002647399902344,11,0.37,SIM
328,LogisticRegression,0.7576374745417516,0.627900354618257,0.627900354618257,0.7356164196681142,0.23756814002990723,11,0.37,SIM
329,GaussianNB,0.7433808553971487,0.6221700993400813,0.6221700993400812,0.7259403786321716,0.028987646102905273,11,0.37,SIM
330,AdaBoostClassifier,0.7440597420230821,0.6206289190014326,0.6206289190014327,0.7255896422754845,0.7759995460510254,11,0.37,SIM
331,RandomForestClassifier,0.7522063815342838,0.6205807754632349,0.6205807754632348,0.7294962850759533,3.6128814220428467,11,0.37,SIM
332,LGBMClassifier,0.751866938221317,0.6203488645170381,0.6203488645170381,0.729223754970657,0.3359999656677246,11,0.37,SIM
333,XGBClassifier,0.7437202987101154,0.6179910053779855,0.6179910053779855,0.724214260607766,1.3483242988586426,11,0.37,SIM
334,LinearSVC,0.756958587915818,0.6154065193396115,0.6154065193396115,0.7289718978549717,2.4120090007781982,11,0.37,SIM
335,BernoulliNB,0.7511880515953836,0.6126670345928935,0.6126670345928935,0.7250224125856621,0.028003454208374023,11,0.37,SIM
336,RidgeClassifier,0.7586558044806517,0.6121550691623024,0.6121550691623024,0.7278802039973804,0.040001869201660156,11,0.37,SIM
337,Perceptron,0.6378139850644943,0.6073888588807215,0.6073888588807215,0.6544650129270365,0.047995567321777344,11,0.37,SIM
338,KNeighborsClassifier,0.7345553292600135,0.6073184049223832,0.6073184049223831,0.714830899381789,0.4329977035522461,11,0.37,SIM
339,RidgeClassifierCV,0.7576374745417516,0.6066473309692116,0.6066473309692116,0.7242788126388514,0.031993865966796875,11,0.37,SIM
340,BaggingClassifier,0.741683638832315,0.6057725276531787,0.6057725276531786,0.7172887939395151,0.8889970779418945,11,0.37,SIM
341,PassiveAggressiveClassifier,0.7046843177189409,0.6049552617364552,0.6049552617364552,0.6984941286038513,0.05600452423095703,11,0.37,SIM
342,ExtraTreesClassifier,0.7457569585879158,0.6037434536530377,0.6037434536530378,0.7179310644835931,1.04398775100708,11,0.37,SIM
343,DecisionTreeClassifier,0.6809232858112695,0.5947365021958151,0.5947365021958151,0.6813045342390446,0.15801191329956055,11,0.37,SIM
344,CalibratedClassifierCV,0.7576374745417516,0.5946173175829595,0.5946173175829594,0.7166251765195999,1.9827723503112793,11,0.37,SIM
345,LabelSpreading,0.688051595383571,0.5919876235879853,0.5919876235879853,0.6845317973134025,7.234994888305664,11,0.37,SIM
346,LabelPropagation,0.6849966055668704,0.5907024259646321,0.5907024259646322,0.6823532782859487,4.3889970779418945,11,0.37,SIM
347,NuSVC,0.7549219280380176,0.5899550268899274,0.5899550268899275,0.7126190289683163,9.573543787002563,11,0.37,SIM
348,SVC,0.7542430414120842,0.5882882036589089,0.5882882036589088,0.7112612272575722,3.912238836288452,11,0.37,SIM
349,ExtraTreeClassifier,0.6768499660556687,0.5863395645945375,0.5863395645945374,0.6761946689876279,0.030011653900146484,11,0.37,SIM
350,SGDClassifier,0.7491513917175832,0.555937507338954,0.555937507338954,0.6837222172823201,0.0800180435180664,11,0.37,SIM
351,DummyClassifier,0.6126951799049559,0.5076213569432376,0.5076213569432375,0.613081259539202,0.026000499725341797,11,0.37,SIM
352,NearestCentroid,0.7111337406653089,0.7148246870670016,0.7148246870670016,0.7257649167147058,0.024021625518798828,11,0.37,NAO
353,QuadraticDiscriminantAnalysis,0.7335369993211134,0.6475247175970503,0.6475247175970503,0.7297993312967427,0.029000043869018555,11,0.37,NAO
354,SGDClassifier,0.7566191446028513,0.631214626241751,0.631214626241751,0.7366576875775014,0.06301665306091309,11,0.37,NAO
355,LinearDiscriminantAnalysis,0.7532247114731839,0.6280935158873676,0.6280935158873677,0.7335370340845431,0.04800152778625488,11,0.37,NAO
356,LogisticRegression,0.7556008146639511,0.6261078884948686,0.6261078884948686,0.7337780773248703,0.031981706619262695,11,0.37,NAO
