,Model,Accuracy,Balanced Accuracy,ROC AUC,F1 Score,Time Taken,n_PCA,encoder,Fator_balanc,Normalizacao
11760,ExtraTreesClassifier,0.5177083333333333,0.5167624911959325,0.5167624911959325,0.5585545851459071,0.9391040802001953,6,OneHotEncoder,0.65,SIM
11761,RandomForestClassifier,0.5133333333333333,0.5166498898169056,0.5166498898169056,0.5544113016443307,2.4472522735595703,6,OneHotEncoder,0.65,SIM
11762,ExtraTreeClassifier,0.4920833333333333,0.5077249080296119,0.5077249080296119,0.5339875787677032,0.030001401901245117,6,OneHotEncoder,0.65,SIM
11763,DecisionTreeClassifier,0.4864583333333333,0.5057985931629048,0.5057985931629048,0.5284191452779111,0.09312868118286133,6,OneHotEncoder,0.65,SIM
11764,SGDClassifier,0.5864583333333333,0.5042796081169725,0.5042796081169725,0.6144535773534351,0.04413175582885742,6,OneHotEncoder,0.65,SIM
11765,GaussianNB,0.58125,0.501272622297189,0.501272622297189,0.6102757134324571,0.028999805450439453,6,OneHotEncoder,0.65,SIM
11766,BaggingClassifier,0.509375,0.49826714790531207,0.4982671479053121,0.5510112179236086,0.5236966609954834,6,OneHotEncoder,0.65,SIM
11767,DummyClassifier,0.5497916666666667,0.48646743024004496,0.4864674302400449,0.5849109649541323,0.02500319480895996,6,OneHotEncoder,0.65,SIM
11768,QuadraticDiscriminantAnalysis,0.52625,0.4625891364607799,0.46258913646078004,0.5641863645330798,0.03315401077270508,6,OneHotEncoder,0.65,SIM
11769,BernoulliNB,0.603125,0.5126211787323957,0.5126211787323957,0.6274652037649732,0.029016971588134766,6,OneHotEncoder,0.65,NAO
11770,DummyClassifier,0.5497916666666667,0.48646743024004496,0.4864674302400449,0.5849109649541323,0.02801227569580078,6,OneHotEncoder,0.65,NAO
11771,ExtraTreeClassifier,0.431875,0.473112453259092,0.473112453259092,0.4730048271102502,0.03498220443725586,6,OneHotEncoder,0.65,NAO
11772,KNeighborsClassifier,0.47875,0.4728744033638339,0.4728744033638339,0.5225319643043524,0.26242709159851074,6,OneHotEncoder,0.65,NAO
11773,RidgeClassifier,0.5852083333333333,0.4569643575071113,0.4569643575071113,0.6043209855722,0.030993223190307617,6,OneHotEncoder,0.65,NAO
11774,RidgeClassifierCV,0.5847916666666667,0.4560227379214239,0.4560227379214239,0.6038402930864347,0.029995441436767578,6,OneHotEncoder,0.65,NAO
11775,LinearDiscriminantAnalysis,0.5814583333333333,0.4552307496984701,0.45523074969847016,0.6016489185267085,0.04599881172180176,6,OneHotEncoder,0.65,NAO
11776,ExtraTreesClassifier,0.45458333333333334,0.45499874551483765,0.45499874551483765,0.49947035138868195,0.9986498355865479,6,OneHotEncoder,0.65,NAO
11777,RandomForestClassifier,0.44916666666666666,0.45421733728722874,0.4542173372872287,0.4939801377394397,2.0129027366638184,6,OneHotEncoder,0.65,NAO
11778,DecisionTreeClassifier,0.41520833333333335,0.45331123625734177,0.4533112362573417,0.45685476500975547,0.10000181198120117,6,OneHotEncoder,0.65,NAO
11779,XGBClassifier,0.448125,0.44916690093799216,0.4491669009379921,0.4932931076228799,0.7280988693237305,6,OneHotEncoder,0.65,NAO
11780,LGBMClassifier,0.4535416666666667,0.447251921780583,0.447251921780583,0.49890407200950276,0.22600030899047852,6,OneHotEncoder,0.65,NAO
11781,BaggingClassifier,0.446875,0.4419604126802756,0.4419604126802756,0.4925200504889301,0.4959993362426758,6,OneHotEncoder,0.65,NAO
11782,NearestCentroid,0.446875,0.43993812214151196,0.43993812214151196,0.4926487805738687,0.02300286293029785,6,OneHotEncoder,0.65,NAO
11783,Perceptron,0.475625,0.4395224794672519,0.439522479467252,0.5201362617277945,0.027004003524780273,6,OneHotEncoder,0.65,NAO
11784,NuSVC,0.4322916666666667,0.4346194073388894,0.4346194073388894,0.4780618828694859,5.484251976013184,6,OneHotEncoder,0.65,NAO
11785,AdaBoostClassifier,0.5058333333333334,0.4322910526490797,0.4322910526490797,0.5453434479907642,0.500999927520752,6,OneHotEncoder,0.65,NAO
11786,GaussianNB,0.485625,0.42572011982600444,0.42572011982600444,0.5284390879009504,0.028000354766845703,6,OneHotEncoder,0.65,NAO
11787,SGDClassifier,0.5383333333333333,0.4255198556284064,0.4255198556284064,0.567995104342072,0.04601573944091797,6,OneHotEncoder,0.65,NAO
11788,LinearSVC,0.493125,0.4214352217113596,0.4214352217113596,0.5343086769300787,0.39342713356018066,6,OneHotEncoder,0.65,NAO
11789,LabelPropagation,0.4945833333333333,0.4206863091837382,0.4206863091837383,0.5354131719543909,3.6840474605560303,6,OneHotEncoder,0.65,NAO
11790,LogisticRegression,0.48041666666666666,0.41866855292869387,0.41866855292869387,0.5236915722477236,0.04099607467651367,6,OneHotEncoder,0.65,NAO
11791,LabelSpreading,0.49541666666666667,0.4185249672775858,0.4185249672775858,0.5358836664002615,5.454507350921631,6,OneHotEncoder,0.65,NAO
11792,CalibratedClassifierCV,0.4583333333333333,0.4166235909713343,0.4166235909713343,0.5043237455842446,1.5097100734710693,6,OneHotEncoder,0.65,NAO
11793,QuadraticDiscriminantAnalysis,0.4741666666666667,0.4160039055297101,0.4160039055297101,0.5182730485396528,0.024849653244018555,6,OneHotEncoder,0.65,NAO
11794,PassiveAggressiveClassifier,0.49083333333333334,0.4142340234513154,0.41423402345131544,0.5318788505233659,0.03415632247924805,6,OneHotEncoder,0.65,NAO
11795,SVC,0.493125,0.4116608174406689,0.41166081744066885,0.5334414980632609,2.5500988960266113,6,OneHotEncoder,0.65,NAO
11796,BernoulliNB,0.679375,0.5834859875518797,0.5834859875518797,0.6921288903082884,0.0319981575012207,11,OneHotEncoder,0.65,SIM
11797,NearestCentroid,0.5366666666666666,0.5619655213065993,0.5619655213065993,0.5753938230459226,0.025020360946655273,11,OneHotEncoder,0.65,SIM
11798,LinearDiscriminantAnalysis,0.6377083333333333,0.5617894399555036,0.5617894399555036,0.6597658533031757,0.04901695251464844,11,OneHotEncoder,0.65,SIM
11799,RidgeClassifierCV,0.638125,0.5596976237330455,0.5596976237330455,0.6597176802895894,0.038811683654785156,11,OneHotEncoder,0.65,SIM
11800,RidgeClassifier,0.638125,0.5596976237330455,0.5596976237330455,0.6597176802895894,0.02808403968811035,11,OneHotEncoder,0.65,SIM
11801,GaussianNB,0.5125,0.5444269118807301,0.5444269118807301,0.5522766059372145,0.03201627731323242,11,OneHotEncoder,0.65,SIM
11802,AdaBoostClassifier,0.5785416666666666,0.5423388742280382,0.5423388742280382,0.6125770415924155,0.7417905330657959,11,OneHotEncoder,0.65,SIM
11803,SVC,0.5760416666666667,0.5356780114445321,0.5356780114445321,0.6100554645830926,2.9671311378479004,11,OneHotEncoder,0.65,SIM
11804,KNeighborsClassifier,0.5560416666666667,0.5329483726455733,0.5329483726455732,0.5932107141762922,0.4624826908111572,11,OneHotEncoder,0.65,SIM
11805,CalibratedClassifierCV,0.5502083333333333,0.5285289574472587,0.5285289574472587,0.5880133238842653,2.0651867389678955,11,OneHotEncoder,0.65,SIM
11806,RandomForestClassifier,0.52,0.5276712221103765,0.5276712221103765,0.5604783730988336,2.701340675354004,11,OneHotEncoder,0.65,SIM
11807,LabelSpreading,0.545,0.5261960684737299,0.5261960684737298,0.5833993808049537,5.769456386566162,11,OneHotEncoder,0.65,SIM
11808,NuSVC,0.5425,0.5256020773065145,0.5256020773065146,0.5811832199004852,10.352697610855103,11,OneHotEncoder,0.65,SIM
11809,ExtraTreesClassifier,0.5245833333333333,0.525558245897229,0.525558245897229,0.564866773033117,1.20927095413208,11,OneHotEncoder,0.65,SIM
11810,LabelPropagation,0.54125,0.5251365575113432,0.5251365575113432,0.5800670234174331,3.8440849781036377,11,OneHotEncoder,0.65,SIM
11811,LGBMClassifier,0.528125,0.5244617049511355,0.5244617049511354,0.5681774535259064,0.2940027713775635,11,OneHotEncoder,0.65,SIM
11812,LinearSVC,0.5633333333333334,0.5234739868143029,0.5234739868143029,0.5988241336934677,0.5262918472290039,11,OneHotEncoder,0.65,SIM
11813,LogisticRegression,0.5533333333333333,0.5234573611073325,0.5234573611073325,0.5904878508913985,0.04098224639892578,11,OneHotEncoder,0.65,SIM
11814,XGBClassifier,0.515,0.5170458839283825,0.5170458839283825,0.5559883015261515,1.2130916118621826,11,OneHotEncoder,0.65,SIM
11815,BaggingClassifier,0.5227083333333333,0.5132317956065814,0.5132317956065814,0.5632348309693053,0.8793795108795166,11,OneHotEncoder,0.65,SIM
11816,Perceptron,0.5652083333333333,0.5095106601010239,0.5095106601010239,0.5991893189456321,0.0390019416809082,11,OneHotEncoder,0.65,SIM
11817,ExtraTreeClassifier,0.49270833333333336,0.5077891437156339,0.507789143715634,0.5346111298656884,0.03699922561645508,11,OneHotEncoder,0.65,SIM
11818,DecisionTreeClassifier,0.48041666666666666,0.5066381913649101,0.5066381913649101,0.5221249569224972,0.1762523651123047,11,OneHotEncoder,0.65,SIM
11819,SGDClassifier,0.5785416666666666,0.4958261918364756,0.4958261918364756,0.6075319388677726,0.05214571952819824,11,OneHotEncoder,0.65,SIM
11820,QuadraticDiscriminantAnalysis,0.500625,0.4956826061853675,0.49568260618536764,0.5428403451193218,0.030022859573364258,11,OneHotEncoder,0.65,SIM
11821,DummyClassifier,0.5497916666666667,0.48646743024004496,0.4864674302400449,0.5849109649541323,0.030000925064086914,11,OneHotEncoder,0.65,SIM
11822,PassiveAggressiveClassifier,0.5670833333333334,0.43757500460985516,0.43757500460985516,0.5887493322744032,0.037999868392944336,11,OneHotEncoder,0.65,SIM
11823,BernoulliNB,0.5872916666666667,0.5095333315196198,0.5095333315196198,0.6158262154775045,0.033997297286987305,11,OneHotEncoder,0.65,NAO
11824,KNeighborsClassifier,0.515,0.4951377364251103,0.4951377364251102,0.5561576511163551,0.5948977470397949,11,OneHotEncoder,0.65,NAO
11825,DummyClassifier,0.5497916666666667,0.48646743024004496,0.4864674302400449,0.5849109649541323,0.02601337432861328,11,OneHotEncoder,0.65,NAO
11826,PassiveAggressiveClassifier,0.6039583333333334,0.4828218661298075,0.4828218661298074,0.621887959818681,0.04201149940490723,11,OneHotEncoder,0.65,NAO
11827,ExtraTreeClassifier,0.438125,0.47274366484993036,0.47274366484993036,0.4801317880221278,0.03613996505737305,11,OneHotEncoder,0.65,NAO
11828,ExtraTreesClassifier,0.4664583333333333,0.46767886993558294,0.46767886993558294,0.5106515079196344,1.214249849319458,11,OneHotEncoder,0.65,NAO
11829,XGBClassifier,0.449375,0.45873272815759963,0.4587327281575996,0.4938257628257566,1.2031612396240234,11,OneHotEncoder,0.65,NAO
11830,DecisionTreeClassifier,0.418125,0.4585543796646444,0.45855437966464435,0.4594010319095318,0.1601247787475586,11,OneHotEncoder,0.65,NAO
11831,RandomForestClassifier,0.4504166666666667,0.4546828570824,0.45468285708239997,0.4952331112917829,2.9008636474609375,11,OneHotEncoder,0.65,NAO
11832,RidgeClassifierCV,0.580625,0.4540216073733499,0.45402160737334996,0.6008557854625507,0.035199642181396484,11,OneHotEncoder,0.65,NAO
11833,RidgeClassifier,0.580625,0.4540216073733499,0.45402160737334996,0.6008557854625507,0.033995628356933594,11,OneHotEncoder,0.65,NAO
11834,NuSVC,0.4739583333333333,0.45395661597337467,0.45395661597337467,0.5184965803082946,7.402785539627075,11,OneHotEncoder,0.65,NAO
11835,LGBMClassifier,0.456875,0.4530996363504457,0.4530996363504457,0.5019019851116625,0.39917588233947754,11,OneHotEncoder,0.65,NAO
11836,LinearDiscriminantAnalysis,0.5772916666666666,0.45255552230414164,0.45255552230414164,0.598486300966256,0.04762864112854004,11,OneHotEncoder,0.65,NAO
11837,LabelPropagation,0.5175,0.4502301904701448,0.4502301904701448,0.5561665890463497,3.8769350051879883,11,OneHotEncoder,0.65,NAO
11838,LabelSpreading,0.5189583333333333,0.44644784213437805,0.44644784213437805,0.556963431566563,5.687441110610962,11,OneHotEncoder,0.65,NAO
11839,BaggingClassifier,0.44708333333333333,0.44445351301188285,0.44445351301188285,0.4925645392603867,0.8493340015411377,11,OneHotEncoder,0.65,NAO
11840,AdaBoostClassifier,0.4997916666666667,0.4408827645830121,0.4408827645830121,0.5411191803409632,0.7455029487609863,11,OneHotEncoder,0.65,NAO
11841,NearestCentroid,0.44375,0.4369205563263838,0.43692055632638377,0.48968590307568044,0.02498006820678711,11,OneHotEncoder,0.65,NAO
11842,SGDClassifier,0.5222916666666667,0.4276910218159504,0.4276910218159504,0.5572348710851018,0.04899930953979492,11,OneHotEncoder,0.65,NAO
11843,LinearSVC,0.49541666666666667,0.4242547904707493,0.4242547904707493,0.5363737579371528,0.519768476486206,11,OneHotEncoder,0.65,NAO
11844,LogisticRegression,0.4839583333333333,0.4219536414832549,0.42195364148325487,0.5268366561064032,0.04601860046386719,11,OneHotEncoder,0.65,NAO
11845,SVC,0.505,0.42164455447639604,0.421644554476396,0.5436317302663306,2.9403977394104004,11,OneHotEncoder,0.65,NAO
11846,CalibratedClassifierCV,0.46166666666666667,0.42044901500243337,0.4204490150024334,0.5073698488220397,1.9761574268341064,11,OneHotEncoder,0.65,NAO
11847,GaussianNB,0.4825,0.41899502135647637,0.41899502135647637,0.5254511867442901,0.033002614974975586,11,OneHotEncoder,0.65,NAO
11848,QuadraticDiscriminantAnalysis,0.485,0.4179037704080553,0.41790377040805526,0.5274513419836473,0.03132438659667969,11,OneHotEncoder,0.65,NAO
11849,Perceptron,0.4320833333333333,0.41055520792713707,0.41055520792713707,0.47953492683769666,0.03300356864929199,11,OneHotEncoder,0.65,NAO
11850,BernoulliNB,0.65125,0.5778989942958711,0.5778989942958711,0.6719246317127447,0.03700423240661621,16,OneHotEncoder,0.65,SIM
11851,RidgeClassifierCV,0.6410416666666666,0.5662889608328573,0.5662889608328572,0.662842444432607,0.04500532150268555,16,OneHotEncoder,0.65,SIM
11852,RidgeClassifier,0.6410416666666666,0.5662889608328573,0.5662889608328572,0.662842444432607,0.04023027420043945,16,OneHotEncoder,0.65,SIM
11853,LinearDiscriminantAnalysis,0.6379166666666667,0.5649566371333654,0.5649566371333653,0.6604147743277502,0.059000492095947266,16,OneHotEncoder,0.65,SIM
11854,NearestCentroid,0.5420833333333334,0.5644321716498444,0.5644321716498444,0.5805569834796015,0.02917957305908203,16,OneHotEncoder,0.65,SIM
11855,KNeighborsClassifier,0.5739583333333333,0.5464741409799494,0.5464741409799494,0.6090490076884798,0.6595757007598877,16,OneHotEncoder,0.65,SIM
11856,SVC,0.5810416666666667,0.542258768548999,0.542258768548999,0.614603344326205,3.205575942993164,16,OneHotEncoder,0.65,SIM
11857,NuSVC,0.5541666666666667,0.5418559730119432,0.5418559730119432,0.5918487943855685,8.34510087966919,16,OneHotEncoder,0.65,SIM
11858,LabelPropagation,0.5558333333333333,0.5358480470840021,0.5358480470840021,0.5931371643795902,3.950901985168457,16,OneHotEncoder,0.65,SIM
11859,LabelSpreading,0.55875,0.5340131736056322,0.5340131736056322,0.5955752381212668,5.845396995544434,16,OneHotEncoder,0.65,SIM
11860,LGBMClassifier,0.5314583333333334,0.5326687584828891,0.5326687584828891,0.5711976082309085,0.3473038673400879,16,OneHotEncoder,0.65,SIM
11861,AdaBoostClassifier,0.5666666666666667,0.5320180887691839,0.5320180887691839,0.6021279304773228,1.079620599746704,16,OneHotEncoder,0.65,SIM
11862,RandomForestClassifier,0.5222916666666667,0.530153742446639,0.5301537424466392,0.5626000261656968,3.670069456100464,16,OneHotEncoder,0.65,SIM
11863,ExtraTreesClassifier,0.520625,0.5230167798726169,0.5230167798726169,0.5611859720283869,1.263397216796875,16,OneHotEncoder,0.65,SIM
11864,CalibratedClassifierCV,0.55,0.5206430823456152,0.5206430823456152,0.5875255943184204,2.4322593212127686,16,OneHotEncoder,0.65,SIM
11865,XGBClassifier,0.521875,0.5204488638596427,0.5204488638596427,0.562405481469526,1.291367530822754,16,OneHotEncoder,0.65,SIM
11866,LogisticRegression,0.545625,0.5185081904278248,0.5185081904278248,0.5836927058504116,0.06001639366149902,16,OneHotEncoder,0.65,SIM
11867,BaggingClassifier,0.5304166666666666,0.5178439178629619,0.5178439178629619,0.5702687619990116,1.2522547245025635,16,OneHotEncoder,0.65,SIM
11868,LinearSVC,0.551875,0.5171282567492813,0.5171282567492813,0.5889362201757554,0.6874639987945557,16,OneHotEncoder,0.65,SIM
11869,ExtraTreeClassifier,0.5010416666666667,0.5111173079655273,0.5111173079655273,0.5427087736276381,0.04102134704589844,16,OneHotEncoder,0.65,SIM
11870,GaussianNB,0.5547916666666667,0.5051819305770935,0.5051819305770935,0.5905371409858909,0.03898811340332031,16,OneHotEncoder,0.65,SIM
11871,SGDClassifier,0.5670833333333334,0.5032994471196719,0.5032994471196718,0.6000082879133466,0.05099678039550781,16,OneHotEncoder,0.65,SIM
11872,DecisionTreeClassifier,0.48104166666666665,0.5029948943965321,0.5029948943965321,0.5230694855126763,0.22099900245666504,16,OneHotEncoder,0.65,SIM
11873,PassiveAggressiveClassifier,0.46229166666666666,0.49466390377645375,0.49466390377645375,0.5040480198059275,0.05099964141845703,16,OneHotEncoder,0.65,SIM
11874,DummyClassifier,0.5497916666666667,0.48646743024004496,0.4864674302400449,0.5849109649541323,0.03499794006347656,16,OneHotEncoder,0.65,SIM
11875,QuadraticDiscriminantAnalysis,0.474375,0.48556964206364317,0.48556964206364317,0.5175105764465557,0.03849959373474121,16,OneHotEncoder,0.65,SIM
11876,Perceptron,0.585625,0.4818364151348345,0.48183641513483444,0.6100282930963241,0.03859424591064453,16,OneHotEncoder,0.65,SIM
11877,BernoulliNB,0.633125,0.5507575276666878,0.5507575276666878,0.6547309321984046,0.03600001335144043,16,OneHotEncoder,0.65,NAO
11878,RidgeClassifierCV,0.6004166666666667,0.5341386221218634,0.5341386221218634,0.6287904411764705,0.04699969291687012,16,OneHotEncoder,0.65,NAO
11879,RidgeClassifier,0.5977083333333333,0.5334108695849317,0.5334108695849317,0.626683203344654,0.04102897644042969,16,OneHotEncoder,0.65,NAO
11880,LinearDiscriminantAnalysis,0.59375,0.5328916940990831,0.5328916940990832,0.6236461988304094,0.06699872016906738,16,OneHotEncoder,0.65,NAO
11881,KNeighborsClassifier,0.5520833333333334,0.5287216645053248,0.5287216645053248,0.5896417287497336,1.1222007274627686,16,OneHotEncoder,0.65,NAO
11882,LabelSpreading,0.5447916666666667,0.5199954354877226,0.5199954354877226,0.5830287462479796,6.006456613540649,16,OneHotEncoder,0.65,NAO
11883,LabelPropagation,0.5422916666666666,0.5197384927436346,0.5197384927436346,0.5808484644585202,4.1026904582977295,16,OneHotEncoder,0.65,NAO
11884,NearestCentroid,0.4814583333333333,0.5184295961766919,0.518429596176692,0.5221389832526374,0.02798628807067871,16,OneHotEncoder,0.65,NAO
11885,SVC,0.5377083333333333,0.5171327910330006,0.5171327910330005,0.5767616112221748,3.0428600311279297,16,OneHotEncoder,0.65,NAO
11886,ExtraTreesClassifier,0.49166666666666664,0.5145354021758516,0.5145354021758516,0.533119329625455,1.3311712741851807,16,OneHotEncoder,0.65,NAO
11887,LGBMClassifier,0.49125,0.513256734167037,0.513256734167037,0.5327841130921396,0.8900003433227539,16,OneHotEncoder,0.65,NAO
11888,RandomForestClassifier,0.485625,0.5109933708772025,0.5109933708772025,0.5271761565334928,3.689417600631714,16,OneHotEncoder,0.65,NAO
11889,XGBClassifier,0.4839583333333333,0.5102603283425984,0.5102603283425984,0.5255081686346011,1.3169984817504883,16,OneHotEncoder,0.65,NAO
11890,AdaBoostClassifier,0.5135416666666667,0.5100426827240767,0.5100426827240768,0.5547524204186266,0.9820256233215332,16,OneHotEncoder,0.65,NAO
11891,NuSVC,0.506875,0.5047511736237693,0.5047511736237693,0.5485619928650124,7.5716893672943115,16,OneHotEncoder,0.65,NAO
11892,DecisionTreeClassifier,0.45395833333333335,0.501110143797251,0.501110143797251,0.4940591525674154,0.22013115882873535,16,OneHotEncoder,0.65,NAO
11893,BaggingClassifier,0.4920833333333333,0.4972764069126666,0.49727640691266667,0.5345369337167082,1.23101806640625,16,OneHotEncoder,0.65,NAO
11894,CalibratedClassifierCV,0.49083333333333334,0.4968108871174953,0.49681088711749544,0.5333293224425456,2.4418606758117676,16,OneHotEncoder,0.65,NAO
